"VECTOR","TARGET"
"chr11:350705-351232_32_+","chr11:350705-351232"
"chr11:3528558-3529019_13_-","chr11:3528558-3529019"
"chr11:3528558-3529019_27_-","chr11:3528558-3529019"
"chr11:3528558-3529019_7_-","chr11:3528558-3529019"
"chr11:3528558-3529019_6_-","chr11:3528558-3529019"
"chr11:3529704-3529763_3_+","chr11:3529704-3529763"
"chr11:3529704-3529763_2_+","chr11:3529704-3529763"
"chr11:3529704-3529763_1_+","chr11:3529704-3529763"
"chr11:3529704-3529763_1_-","chr11:3529704-3529763"
"chr11:3529793-3529849_1_-","chr11:3529793-3529849"
"chr11:3529793-3529849_2_-","chr11:3529793-3529849"
"chr11:3530507-3530620_1_+","chr11:3530507-3530620"
"chr11:3530507-3530620_2_+","chr11:3530507-3530620"
"chr11:3530507-3530620_3_-","chr11:3530507-3530620"
"chr11:3530507-3530620_4_-","chr11:3530507-3530620"
"chr11:3530623-3530741_3_+","chr11:3530623-3530741"
"chr11:3530623-3530741_4_+","chr11:3530623-3530741"
"chr11:3530623-3530741_6_+","chr11:3530623-3530741"
"chr11:3530623-3530741_2_-","chr11:3530623-3530741"
"chr11:3532481-3532536_1_+","chr11:3532481-3532536"
"chr11:3532481-3532536_1_-","chr11:3532481-3532536"
"chr11:3532550-3532699_8_+","chr11:3532550-3532699"
"chr11:3532550-3532699_1_+","chr11:3532550-3532699"
"chr11:3532550-3532699_9_+","chr11:3532550-3532699"
"chr11:3532550-3532699_7_+","chr11:3532550-3532699"
"chr11:3532701-3532962_10_+","chr11:3532701-3532962"
"chr11:3532701-3532962_4_+","chr11:3532701-3532962"
"chr11:3532701-3532962_3_+","chr11:3532701-3532962"
"chr11:3532701-3532962_3_-","chr11:3532701-3532962"
"chr11:3532981-3533045_1_-","chr11:3532981-3533045"
"chr11:353335-354301_17_+","chr11:353335-354301"
"chr11:353335-354301_56_-","chr11:353335-354301"
"chr11:353335-354301_77_+","chr11:353335-354301"
"chr11:353335-354301_10_+","chr11:353335-354301"
"chr11:3538266-3538445_1_+","chr11:3538266-3538445"
"chr11:3538266-3538445_12_-","chr11:3538266-3538445"
"chr11:3538266-3538445_11_-","chr11:3538266-3538445"
"chr11:3538266-3538445_10_-","chr11:3538266-3538445"
"chr11:3538449-3538563_1_-","chr11:3538449-3538563"
"chr11:3538449-3538563_7_-","chr11:3538449-3538563"
"chr11:3538449-3538563_6_-","chr11:3538449-3538563"
"chr11:3538449-3538563_1_+","chr11:3538449-3538563"
"chr11:3538574-3538681_6_-","chr11:3538574-3538681"
"chr11:3538574-3538681_5_-","chr11:3538574-3538681"
"chr11:3538574-3538681_4_-","chr11:3538574-3538681"
"chr11:355351-355535_20_+","chr11:355351-355535"
"chr11:355351-355535_21_+","chr11:355351-355535"
"chr11:355351-355535_24_+","chr11:355351-355535"
"chr11:355351-355535_3_-","chr11:355351-355535"
"chr11:356035-356520_39_-","chr11:356035-356520"
"chr11:356035-356520_7_+","chr11:356035-356520"
"chr11:356035-356520_40_-","chr11:356035-356520"
"chr11:356035-356520_47_-","chr11:356035-356520"
"chr11:3625973-3626850_6_-","chr11:3625973-3626850"
"chr11:3625973-3626850_4_-","chr11:3625973-3626850"
"chr11:3625973-3626850_5_-","chr11:3625973-3626850"
"chr11:3625973-3626850_13_+","chr11:3625973-3626850"
"chr11:3635476-3636207_14_-","chr11:3635476-3636207"
"chr11:3635476-3636207_64_-","chr11:3635476-3636207"
"chr11:3635476-3636207_27_-","chr11:3635476-3636207"
"chr11:3635476-3636207_29_+","chr11:3635476-3636207"
"chr11:3647530-3647668_9_+","chr11:3647530-3647668"
"chr11:3647530-3647668_10_-","chr11:3647530-3647668"
"chr11:3647530-3647668_13_-","chr11:3647530-3647668"
"chr11:3647530-3647668_11_-","chr11:3647530-3647668"
"chr11:3664559-3664710_7_-","chr11:3664559-3664710"
"chr11:3664559-3664710_3_+","chr11:3664559-3664710"
"chr11:3664559-3664710_2_+","chr11:3664559-3664710"
"chr11:3664559-3664710_8_-","chr11:3664559-3664710"
"chr11:3666023-3666484_46_+","chr11:3666023-3666484"
"chr11:3666023-3666484_21_+","chr11:3666023-3666484"
"chr11:3666023-3666484_42_+","chr11:3666023-3666484"
"chr11:3666023-3666484_48_+","chr11:3666023-3666484"
"chr11:3686947-3687307_2_+","chr11:3686947-3687307"
"chr11:3686947-3687307_15_-","chr11:3686947-3687307"
"chr11:3686947-3687307_23_-","chr11:3686947-3687307"
"chr11:3686947-3687307_4_-","chr11:3686947-3687307"
"chr11:3705976-3706598_4_+","chr11:3705976-3706598"
"chr11:3705976-3706598_15_-","chr11:3705976-3706598"
"chr11:3705976-3706598_21_+","chr11:3705976-3706598"
"chr11:3705976-3706598_15_+","chr11:3705976-3706598"
"chr11:3742974-3743362_11_-","chr11:3742974-3743362"
"chr11:3742974-3743362_1_+","chr11:3742974-3743362"
"chr11:3742974-3743362_13_+","chr11:3742974-3743362"
"chr11:3742974-3743362_2_+","chr11:3742974-3743362"
"chr11:3823318-3823960_37_+","chr11:3823318-3823960"
"chr11:3823318-3823960_8_+","chr11:3823318-3823960"
"chr11:3823318-3823960_30_+","chr11:3823318-3823960"
"chr11:3823318-3823960_33_+","chr11:3823318-3823960"
"chr11:3830203-3830846_3_-","chr11:3830203-3830846"
"chr11:3830203-3830846_45_+","chr11:3830203-3830846"
"chr11:3830203-3830846_44_+","chr11:3830203-3830846"
"chr11:3830203-3830846_14_+","chr11:3830203-3830846"
"chr11:3833339-3833454_4_+","chr11:3833339-3833454"
"chr11:3833339-3833454_6_+","chr11:3833339-3833454"
"chr11:3833339-3833454_3_+","chr11:3833339-3833454"
"chr11:3833339-3833454_2_+","chr11:3833339-3833454"
"chr11:3845970-3846357_9_-","chr11:3845970-3846357"
"chr11:3845970-3846357_19_+","chr11:3845970-3846357"
"chr11:3845970-3846357_10_+","chr11:3845970-3846357"
"chr11:3845970-3846357_1_-","chr11:3845970-3846357"
"chr11:3846653-3846805_17_-","chr11:3846653-3846805"
"chr11:3846653-3846805_2_-","chr11:3846653-3846805"
"chr11:3846653-3846805_4_-","chr11:3846653-3846805"
"chr11:3846653-3846805_16_-","chr11:3846653-3846805"
"chr11:3852741-3853403_37_+","chr11:3852741-3853403"
"chr11:3852741-3853403_35_+","chr11:3852741-3853403"
"chr11:3852741-3853403_34_+","chr11:3852741-3853403"
"chr11:3852741-3853403_22_+","chr11:3852741-3853403"
"chr11:3854684-3855091_4_-","chr11:3854684-3855091"
"chr11:3854684-3855091_16_-","chr11:3854684-3855091"
"chr11:3854684-3855091_22_-","chr11:3854684-3855091"
"chr11:3854684-3855091_12_-","chr11:3854684-3855091"
"chr11:3855557-3856826_75_-","chr11:3855557-3856826"
"chr11:3855557-3856826_30_-","chr11:3855557-3856826"
"chr11:3855557-3856826_94_-","chr11:3855557-3856826"
"chr11:3855557-3856826_32_-","chr11:3855557-3856826"
"chr11:3859821-3860019_6_+","chr11:3859821-3860019"
"chr11:3859821-3860019_12_+","chr11:3859821-3860019"
"chr11:3859821-3860019_15_+","chr11:3859821-3860019"
"chr11:3859821-3860019_2_+","chr11:3859821-3860019"
"chr11:3862079-3863299_56_+","chr11:3862079-3863299"
"chr11:3862079-3863299_107_-","chr11:3862079-3863299"
"chr11:3862079-3863299_41_-","chr11:3862079-3863299"
"chr11:3862079-3863299_109_-","chr11:3862079-3863299"
"chr11:3870487-3870777_10_+","chr11:3870487-3870777"
"chr11:3870487-3870777_11_-","chr11:3870487-3870777"
"chr11:3870487-3870777_11_+","chr11:3870487-3870777"
"chr11:3870487-3870777_9_+","chr11:3870487-3870777"
"chr11:3874090-3874480_9_+","chr11:3874090-3874480"
"chr11:3874090-3874480_7_-","chr11:3874090-3874480"
"chr11:3874090-3874480_8_-","chr11:3874090-3874480"
"chr11:3874090-3874480_6_+","chr11:3874090-3874480"
"chr11:3875124-3876852_161_+","chr11:3875124-3876852"
"chr11:3875124-3876852_160_+","chr11:3875124-3876852"
"chr11:3875124-3876852_127_+","chr11:3875124-3876852"
"chr11:3875124-3876852_175_+","chr11:3875124-3876852"
"chr11:3880754-3881137_24_+","chr11:3880754-3881137"
"chr11:3880754-3881137_31_+","chr11:3880754-3881137"
"chr11:3880754-3881137_5_-","chr11:3880754-3881137"
"chr11:3880754-3881137_45_+","chr11:3880754-3881137"
"chr11:3882138-3882381_12_+","chr11:3882138-3882381"
"chr11:3882138-3882381_10_+","chr11:3882138-3882381"
"chr11:3882138-3882381_16_+","chr11:3882138-3882381"
"chr11:3882138-3882381_26_+","chr11:3882138-3882381"
"chr11:3886979-3887398_10_+","chr11:3886979-3887398"
"chr11:3886979-3887398_14_+","chr11:3886979-3887398"
"chr11:3886979-3887398_5_-","chr11:3886979-3887398"
"chr11:3886979-3887398_23_+","chr11:3886979-3887398"
"chr11:3887456-3887741_6_-","chr11:3887456-3887741"
"chr11:3887456-3887741_2_+","chr11:3887456-3887741"
"chr11:3887456-3887741_12_-","chr11:3887456-3887741"
"chr11:3887456-3887741_1_+","chr11:3887456-3887741"
"chr11:3888536-3889369_12_-","chr11:3888536-3889369"
"chr11:3888536-3889369_37_+","chr11:3888536-3889369"
"chr11:3888536-3889369_5_-","chr11:3888536-3889369"
"chr11:3888536-3889369_19_-","chr11:3888536-3889369"
"chr11:3892387-3892857_15_+","chr11:3892387-3892857"
"chr11:3892387-3892857_16_+","chr11:3892387-3892857"
"chr11:3892387-3892857_4_-","chr11:3892387-3892857"
"chr11:3892387-3892857_25_+","chr11:3892387-3892857"
"chr11:3897293-3897386_3_-","chr11:3897293-3897386"
"chr11:3897293-3897386_1_+","chr11:3897293-3897386"
"chr11:3897293-3897386_4_-","chr11:3897293-3897386"
"chr11:3897293-3897386_2_+","chr11:3897293-3897386"
"chr11:3899852-3900226_9_-","chr11:3899852-3900226"
"chr11:3899852-3900226_11_-","chr11:3899852-3900226"
"chr11:3899852-3900226_18_-","chr11:3899852-3900226"
"chr11:3899852-3900226_19_-","chr11:3899852-3900226"
"chr11:3912942-3913310_4_-","chr11:3912942-3913310"
"chr11:3912942-3913310_1_-","chr11:3912942-3913310"
"chr11:3912942-3913310_15_+","chr11:3912942-3913310"
"chr11:3912942-3913310_2_-","chr11:3912942-3913310"
"chr11:3913369-3913720_5_+","chr11:3913369-3913720"
"chr11:3913369-3913720_7_-","chr11:3913369-3913720"
"chr11:3913369-3913720_3_+","chr11:3913369-3913720"
"chr11:3913369-3913720_11_-","chr11:3913369-3913720"
"chr11:3916349-3916699_7_+","chr11:3916349-3916699"
"chr11:3916349-3916699_6_+","chr11:3916349-3916699"
"chr11:3916349-3916699_2_+","chr11:3916349-3916699"
"chr11:3916349-3916699_16_-","chr11:3916349-3916699"
"chr11:3924772-3925142_6_-","chr11:3924772-3925142"
"chr11:3924772-3925142_21_+","chr11:3924772-3925142"
"chr11:3924772-3925142_4_+","chr11:3924772-3925142"
"chr11:3924772-3925142_8_-","chr11:3924772-3925142"
"chr11:3926275-3926558_7_+","chr11:3926275-3926558"
"chr11:3926275-3926558_25_+","chr11:3926275-3926558"
"chr11:3926275-3926558_5_+","chr11:3926275-3926558"
"chr11:3926275-3926558_1_+","chr11:3926275-3926558"
"chr11:393215-393560_32_-","chr11:393215-393560"
"chr11:393215-393560_23_+","chr11:393215-393560"
"chr11:393215-393560_22_+","chr11:393215-393560"
"chr11:393215-393560_30_-","chr11:393215-393560"
"chr11:3941320-3941697_4_-","chr11:3941320-3941697"
"chr11:3941320-3941697_5_-","chr11:3941320-3941697"
"chr11:3941320-3941697_8_+","chr11:3941320-3941697"
"chr11:3941320-3941697_11_+","chr11:3941320-3941697"
"chr11:3941828-3941900_5_+","chr11:3941828-3941900"
"chr11:3941828-3941900_2_-","chr11:3941828-3941900"
"chr11:3941828-3941900_4_+","chr11:3941828-3941900"
"chr11:3941828-3941900_3_-","chr11:3941828-3941900"
"chr11:3970491-3970655_10_+","chr11:3970491-3970655"
"chr11:3970491-3970655_7_+","chr11:3970491-3970655"
"chr11:3970491-3970655_8_+","chr11:3970491-3970655"
"chr11:3970491-3970655_11_+","chr11:3970491-3970655"
"chr11:3972393-3972829_16_+","chr11:3972393-3972829"
"chr11:3972393-3972829_17_+","chr11:3972393-3972829"
"chr11:3972393-3972829_8_-","chr11:3972393-3972829"
"chr11:3972393-3972829_21_+","chr11:3972393-3972829"
"chr11:3975620-3976065_12_+","chr11:3975620-3976065"
"chr11:3975620-3976065_21_+","chr11:3975620-3976065"
"chr11:3975620-3976065_17_+","chr11:3975620-3976065"
"chr11:3975620-3976065_1_+","chr11:3975620-3976065"
"chr11:3980209-3980529_16_+","chr11:3980209-3980529"
"chr11:3980209-3980529_20_-","chr11:3980209-3980529"
"chr11:3980209-3980529_21_-","chr11:3980209-3980529"
"chr11:3980209-3980529_10_+","chr11:3980209-3980529"
"chr11:3986770-3986988_13_-","chr11:3986770-3986988"
"chr11:3986770-3986988_7_-","chr11:3986770-3986988"
"chr11:3986770-3986988_10_-","chr11:3986770-3986988"
"chr11:3986770-3986988_12_-","chr11:3986770-3986988"
"chr11:3998252-3998697_21_+","chr11:3998252-3998697"
"chr11:3998252-3998697_10_+","chr11:3998252-3998697"
"chr11:3998252-3998697_2_-","chr11:3998252-3998697"
"chr11:3998252-3998697_17_+","chr11:3998252-3998697"
"chr11:4006158-4006564_21_-","chr11:4006158-4006564"
"chr11:4006158-4006564_3_+","chr11:4006158-4006564"
"chr11:4006158-4006564_6_-","chr11:4006158-4006564"
"chr11:4006158-4006564_15_-","chr11:4006158-4006564"
"chr11:4017108-4017612_31_-","chr11:4017108-4017612"
"chr11:4017108-4017612_13_+","chr11:4017108-4017612"
"chr11:4017108-4017612_14_+","chr11:4017108-4017612"
"chr11:4017108-4017612_22_+","chr11:4017108-4017612"
"chr11:4040072-4040257_13_-","chr11:4040072-4040257"
"chr11:4040072-4040257_2_+","chr11:4040072-4040257"
"chr11:4040072-4040257_9_-","chr11:4040072-4040257"
"chr11:4040072-4040257_10_-","chr11:4040072-4040257"
"chr11:4065286-4065763_10_+","chr11:4065286-4065763"
"chr11:4065286-4065763_6_-","chr11:4065286-4065763"
"chr11:4065286-4065763_13_+","chr11:4065286-4065763"
"chr11:4065286-4065763_10_-","chr11:4065286-4065763"
"chr11:407323-407640_9_-","chr11:407323-407640"
"chr11:407323-407640_47_+","chr11:407323-407640"
"chr11:407323-407640_18_-","chr11:407323-407640"
"chr11:407323-407640_45_+","chr11:407323-407640"
"chr11:4079190-4079768_13_-","chr11:4079190-4079768"
"chr11:4079190-4079768_14_+","chr11:4079190-4079768"
"chr11:4079190-4079768_7_-","chr11:4079190-4079768"
"chr11:4079190-4079768_8_+","chr11:4079190-4079768"
"chr11:4093794-4094308_14_+","chr11:4093794-4094308"
"chr11:4093794-4094308_13_+","chr11:4093794-4094308"
"chr11:4093794-4094308_17_+","chr11:4093794-4094308"
"chr11:4093794-4094308_2_+","chr11:4093794-4094308"
"chr11:4124064-4124241_7_-","chr11:4124064-4124241"
"chr11:4124064-4124241_6_-","chr11:4124064-4124241"
"chr11:4124064-4124241_4_-","chr11:4124064-4124241"
"chr11:4124064-4124241_1_+","chr11:4124064-4124241"
"chr11:4165959-4166333_20_-","chr11:4165959-4166333"
"chr11:4165959-4166333_25_-","chr11:4165959-4166333"
"chr11:4165959-4166333_6_-","chr11:4165959-4166333"
"chr11:4165959-4166333_5_-","chr11:4165959-4166333"
"chr11:4166886-4168299_60_-","chr11:4166886-4168299"
"chr11:4166886-4168299_82_+","chr11:4166886-4168299"
"chr11:4166886-4168299_35_-","chr11:4166886-4168299"
"chr11:4166886-4168299_75_+","chr11:4166886-4168299"
"chr11:4182495-4182930_22_-","chr11:4182495-4182930"
"chr11:4182495-4182930_10_-","chr11:4182495-4182930"
"chr11:4182495-4182930_9_-","chr11:4182495-4182930"
"chr11:4182495-4182930_4_+","chr11:4182495-4182930"
"chr11:4216159-4216534_12_+","chr11:4216159-4216534"
"chr11:4216159-4216534_5_-","chr11:4216159-4216534"
"chr11:4216159-4216534_7_-","chr11:4216159-4216534"
"chr11:4216159-4216534_9_+","chr11:4216159-4216534"
"chr11:4218166-4218384_7_-","chr11:4218166-4218384"
"chr11:4218166-4218384_10_-","chr11:4218166-4218384"
"chr11:4218166-4218384_12_-","chr11:4218166-4218384"
"chr11:4218166-4218384_5_-","chr11:4218166-4218384"
"chr11:422096-422753_52_+","chr11:422096-422753"
"chr11:422096-422753_39_+","chr11:422096-422753"
"chr11:422096-422753_40_+","chr11:422096-422753"
"chr11:422096-422753_32_+","chr11:422096-422753"
"chr11:440246-440506_12_+","chr11:440246-440506"
"chr11:440246-440506_32_+","chr11:440246-440506"
"chr11:440246-440506_5_+","chr11:440246-440506"
"chr11:440246-440506_4_-","chr11:440246-440506"
"chr11:444369-444852_28_-","chr11:444369-444852"
"chr11:444369-444852_27_-","chr11:444369-444852"
"chr11:444369-444852_24_+","chr11:444369-444852"
"chr11:444369-444852_8_-","chr11:444369-444852"
"chr11:459783-461114_101_+","chr11:459783-461114"
"chr11:459783-461114_91_-","chr11:459783-461114"
"chr11:459783-461114_17_-","chr11:459783-461114"
"chr11:459783-461114_65_-","chr11:459783-461114"
"chr11:4640855-4641074_1_-","chr11:4640855-4641074"
"chr11:4640855-4641074_2_-","chr11:4640855-4641074"
"chr11:4640855-4641074_2_+","chr11:4640855-4641074"
"chr11:4640855-4641074_5_+","chr11:4640855-4641074"
"chr11:4679684-4680324_17_+","chr11:4679684-4680324"
"chr11:4679684-4680324_27_+","chr11:4679684-4680324"
"chr11:4679684-4680324_8_-","chr11:4679684-4680324"
"chr11:4679684-4680324_16_+","chr11:4679684-4680324"
"chr11:4680329-4680959_22_+","chr11:4680329-4680959"
"chr11:4680329-4680959_23_+","chr11:4680329-4680959"
"chr11:4680329-4680959_13_-","chr11:4680329-4680959"
"chr11:4680329-4680959_25_-","chr11:4680329-4680959"
"chr11:4680987-4681084_5_-","chr11:4680987-4681084"
"chr11:4680987-4681084_4_-","chr11:4680987-4681084"
"chr11:4680987-4681084_5_+","chr11:4680987-4681084"
"chr11:4680987-4681084_7_-","chr11:4680987-4681084"
"chr11:4681115-4681249_8_+","chr11:4681115-4681249"
"chr11:4681115-4681249_13_+","chr11:4681115-4681249"
"chr11:4681115-4681249_10_+","chr11:4681115-4681249"
"chr11:4681115-4681249_12_+","chr11:4681115-4681249"
"chr11:4903124-4904228_58_-","chr11:4903124-4904228"
"chr11:4903124-4904228_12_-","chr11:4903124-4904228"
"chr11:4903124-4904228_50_-","chr11:4903124-4904228"
"chr11:4903124-4904228_27_-","chr11:4903124-4904228"
"chr11:4911542-4911924_14_+","chr11:4911542-4911924"
"chr11:4911542-4911924_20_+","chr11:4911542-4911924"
"chr11:4911542-4911924_13_+","chr11:4911542-4911924"
"chr11:4911542-4911924_22_+","chr11:4911542-4911924"
"chr11:4913191-4913802_34_-","chr11:4913191-4913802"
"chr11:4913191-4913802_6_-","chr11:4913191-4913802"
"chr11:4913191-4913802_28_-","chr11:4913191-4913802"
"chr11:4913191-4913802_14_-","chr11:4913191-4913802"
"chr11:5012186-5012772_17_-","chr11:5012186-5012772"
"chr11:5012186-5012772_26_-","chr11:5012186-5012772"
"chr11:5012186-5012772_22_-","chr11:5012186-5012772"
"chr11:5012186-5012772_14_+","chr11:5012186-5012772"
"chr11:503417-503684_34_+","chr11:503417-503684"
"chr11:503417-503684_22_+","chr11:503417-503684"
"chr11:503417-503684_8_+","chr11:503417-503684"
"chr11:503417-503684_18_+","chr11:503417-503684"
"chr11:5108200-5109066_15_-","chr11:5108200-5109066"
"chr11:5108200-5109066_19_-","chr11:5108200-5109066"
"chr11:5108200-5109066_20_+","chr11:5108200-5109066"
"chr11:5108200-5109066_17_-","chr11:5108200-5109066"
"chr11:5128465-5128984_4_+","chr11:5128465-5128984"
"chr11:5128465-5128984_3_+","chr11:5128465-5128984"
"chr11:5128465-5128984_14_-","chr11:5128465-5128984"
"chr11:5128465-5128984_1_+","chr11:5128465-5128984"
"chr11:5145269-5145874_11_-","chr11:5145269-5145874"
"chr11:5145269-5145874_14_+","chr11:5145269-5145874"
"chr11:5145269-5145874_18_+","chr11:5145269-5145874"
"chr11:5145269-5145874_15_-","chr11:5145269-5145874"
"chr11:5150279-5151217_37_+","chr11:5150279-5151217"
"chr11:5150279-5151217_44_-","chr11:5150279-5151217"
"chr11:5150279-5151217_16_-","chr11:5150279-5151217"
"chr11:5150279-5151217_31_+","chr11:5150279-5151217"
"chr11:5152816-5153648_16_-","chr11:5152816-5153648"
"chr11:5152816-5153648_16_+","chr11:5152816-5153648"
"chr11:5152816-5153648_41_+","chr11:5152816-5153648"
"chr11:5152816-5153648_15_-","chr11:5152816-5153648"
"chr11:5172753-5173423_15_-","chr11:5172753-5173423"
"chr11:5172753-5173423_17_-","chr11:5172753-5173423"
"chr11:5172753-5173423_8_-","chr11:5172753-5173423"
"chr11:5172753-5173423_10_+","chr11:5172753-5173423"
"chr11:5174786-5175596_20_+","chr11:5174786-5175596"
"chr11:5174786-5175596_5_+","chr11:5174786-5175596"
"chr11:5174786-5175596_16_-","chr11:5174786-5175596"
"chr11:5174786-5175596_9_+","chr11:5174786-5175596"
"chr11:5181241-5181551_9_-","chr11:5181241-5181551"
"chr11:5181241-5181551_6_-","chr11:5181241-5181551"
"chr11:5181241-5181551_3_-","chr11:5181241-5181551"
"chr11:5181241-5181551_3_+","chr11:5181241-5181551"
"chr11:518541-519179_13_+","chr11:518541-519179"
"chr11:518541-519179_46_-","chr11:518541-519179"
"chr11:518541-519179_63_+","chr11:518541-519179"
"chr11:518541-519179_59_+","chr11:518541-519179"
"chr11:5193193-5193397_14_+","chr11:5193193-5193397"
"chr11:5193193-5193397_5_+","chr11:5193193-5193397"
"chr11:5193193-5193397_10_+","chr11:5193193-5193397"
"chr11:5193193-5193397_11_+","chr11:5193193-5193397"
"chr11:5217249-5217694_11_+","chr11:5217249-5217694"
"chr11:5217249-5217694_17_-","chr11:5217249-5217694"
"chr11:5217249-5217694_18_-","chr11:5217249-5217694"
"chr11:5217249-5217694_12_+","chr11:5217249-5217694"
"chr11:5218907-5219141_4_+","chr11:5218907-5219141"
"chr11:5218907-5219141_6_+","chr11:5218907-5219141"
"chr11:5218907-5219141_2_-","chr11:5218907-5219141"
"chr11:5218907-5219141_4_-","chr11:5218907-5219141"
"chr11:5219658-5219778_7_-","chr11:5219658-5219778"
"chr11:5219658-5219778_3_-","chr11:5219658-5219778"
"chr11:5219658-5219778_2_+","chr11:5219658-5219778"
"chr11:5219658-5219778_6_-","chr11:5219658-5219778"
"chr11:5225935-5226547_19_-","chr11:5225935-5226547"
"chr11:5225935-5226547_12_-","chr11:5225935-5226547"
"chr11:5225935-5226547_8_-","chr11:5225935-5226547"
"chr11:5225935-5226547_6_+","chr11:5225935-5226547"
"chr11:5245725-5246439_10_+","chr11:5245725-5246439"
"chr11:5245725-5246439_23_-","chr11:5245725-5246439"
"chr11:5245725-5246439_29_+","chr11:5245725-5246439"
"chr11:5245725-5246439_26_+","chr11:5245725-5246439"
"chr11:5246734-5247091_24_+","chr11:5246734-5247091"
"chr11:5246734-5247091_19_+","chr11:5246734-5247091"
"chr11:5246734-5247091_22_-","chr11:5246734-5247091"
"chr11:5246734-5247091_7_+","chr11:5246734-5247091"
"chr11:5249049-5249254_21_+","chr11:5249049-5249254"
"chr11:5249049-5249254_9_+","chr11:5249049-5249254"
"chr11:5249049-5249254_2_-","chr11:5249049-5249254"
"chr11:5249049-5249254_20_+","chr11:5249049-5249254"
"chr11:5255593-5256105_9_-","chr11:5255593-5256105"
"chr11:5255593-5256105_8_-","chr11:5255593-5256105"
"chr11:5255593-5256105_23_-","chr11:5255593-5256105"
"chr11:5255593-5256105_12_-","chr11:5255593-5256105"
"chr11:5257566-5257753_6_+","chr11:5257566-5257753"
"chr11:5257566-5257753_5_+","chr11:5257566-5257753"
"chr11:5257566-5257753_2_+","chr11:5257566-5257753"
"chr11:5257566-5257753_1_+","chr11:5257566-5257753"
"chr11:5263287-5263725_6_-","chr11:5263287-5263725"
"chr11:5263287-5263725_5_-","chr11:5263287-5263725"
"chr11:5263287-5263725_11_-","chr11:5263287-5263725"
"chr11:5263287-5263725_3_+","chr11:5263287-5263725"
"chr11:5264158-5265402_5_+","chr11:5264158-5265402"
"chr11:5264158-5265402_37_+","chr11:5264158-5265402"
"chr11:5264158-5265402_49_+","chr11:5264158-5265402"
"chr11:5264158-5265402_56_-","chr11:5264158-5265402"
"chr11:5265718-5266440_26_+","chr11:5265718-5266440"
"chr11:5265718-5266440_16_+","chr11:5265718-5266440"
"chr11:5265718-5266440_27_+","chr11:5265718-5266440"
"chr11:5265718-5266440_25_+","chr11:5265718-5266440"
"chr11:5268103-5269244_23_-","chr11:5268103-5269244"
"chr11:5268103-5269244_29_+","chr11:5268103-5269244"
"chr11:5268103-5269244_16_-","chr11:5268103-5269244"
"chr11:5268103-5269244_50_+","chr11:5268103-5269244"
"chr11:5271374-5271517_2_+","chr11:5271374-5271517"
"chr11:5271374-5271517_7_-","chr11:5271374-5271517"
"chr11:5271374-5271517_9_-","chr11:5271374-5271517"
"chr11:5271374-5271517_8_-","chr11:5271374-5271517"
"chr11:5271519-5272287_11_+","chr11:5271519-5272287"
"chr11:5271519-5272287_5_-","chr11:5271519-5272287"
"chr11:5271519-5272287_26_+","chr11:5271519-5272287"
"chr11:5271519-5272287_1_-","chr11:5271519-5272287"
"chr11:5278642-5278870_6_+","chr11:5278642-5278870"
"chr11:5278642-5278870_3_+","chr11:5278642-5278870"
"chr11:5278642-5278870_2_-","chr11:5278642-5278870"
"chr11:5278642-5278870_5_+","chr11:5278642-5278870"
"chr11:5279781-5280229_4_+","chr11:5279781-5280229"
"chr11:5279781-5280229_20_-","chr11:5279781-5280229"
"chr11:5279781-5280229_19_-","chr11:5279781-5280229"
"chr11:5279781-5280229_37_-","chr11:5279781-5280229"
"chr11:5288287-5289001_4_+","chr11:5288287-5289001"
"chr11:5288287-5289001_17_-","chr11:5288287-5289001"
"chr11:5288287-5289001_5_+","chr11:5288287-5289001"
"chr11:5288287-5289001_36_-","chr11:5288287-5289001"
"chr11:5291018-5291427_12_-","chr11:5291018-5291427"
"chr11:5291018-5291427_18_+","chr11:5291018-5291427"
"chr11:5291018-5291427_17_+","chr11:5291018-5291427"
"chr11:5291018-5291427_19_+","chr11:5291018-5291427"
"chr11:5293980-5294173_1_+","chr11:5293980-5294173"
"chr11:5293980-5294173_3_+","chr11:5293980-5294173"
"chr11:5293980-5294173_5_-","chr11:5293980-5294173"
"chr11:5293980-5294173_2_+","chr11:5293980-5294173"
"chr11:5296684-5297442_7_-","chr11:5296684-5297442"
"chr11:5296684-5297442_32_+","chr11:5296684-5297442"
"chr11:5296684-5297442_17_-","chr11:5296684-5297442"
"chr11:5296684-5297442_26_+","chr11:5296684-5297442"
"chr11:5299158-5299284_11_+","chr11:5299158-5299284"
"chr11:5299158-5299284_7_+","chr11:5299158-5299284"
"chr11:5299158-5299284_10_+","chr11:5299158-5299284"
"chr11:5299158-5299284_3_+","chr11:5299158-5299284"
"chr11:5300033-5300234_5_+","chr11:5300033-5300234"
"chr11:5300033-5300234_8_-","chr11:5300033-5300234"
"chr11:5300033-5300234_4_-","chr11:5300033-5300234"
"chr11:5300033-5300234_14_-","chr11:5300033-5300234"
"chr11:5301734-5302316_16_-","chr11:5301734-5302316"
"chr11:5301734-5302316_12_+","chr11:5301734-5302316"
"chr11:5301734-5302316_40_+","chr11:5301734-5302316"
"chr11:5301734-5302316_34_+","chr11:5301734-5302316"
"chr11:5305726-5306426_44_-","chr11:5305726-5306426"
"chr11:5305726-5306426_45_-","chr11:5305726-5306426"
"chr11:5305726-5306426_8_-","chr11:5305726-5306426"
