"VECTOR","TARGET"
"chr8:103513287-103513823_37_-","chr8:103513287-103513823"
"chr8:103513287-103513823_35_-","chr8:103513287-103513823"
"chr8:103549732-103550037_17_+","chr8:103549732-103550037"
"chr8:103549732-103550037_19_-","chr8:103549732-103550037"
"chr8:103549732-103550037_20_-","chr8:103549732-103550037"
"chr8:103549732-103550037_18_-","chr8:103549732-103550037"
"chr8:103553298-103553433_4_+","chr8:103553298-103553433"
"chr8:103553298-103553433_2_-","chr8:103553298-103553433"
"chr8:103553298-103553433_14_+","chr8:103553298-103553433"
"chr8:103553298-103553433_1_-","chr8:103553298-103553433"
"chr8:103553446-103554335_47_+","chr8:103553446-103554335"
"chr8:103553446-103554335_32_+","chr8:103553446-103554335"
"chr8:103553446-103554335_28_-","chr8:103553446-103554335"
"chr8:103553446-103554335_31_+","chr8:103553446-103554335"
"chr8:103559195-103559786_16_+","chr8:103559195-103559786"
"chr8:103559195-103559786_17_+","chr8:103559195-103559786"
"chr8:103559195-103559786_26_-","chr8:103559195-103559786"
"chr8:103559195-103559786_32_+","chr8:103559195-103559786"
"chr8:103565920-103566402_3_-","chr8:103565920-103566402"
"chr8:103565920-103566402_21_-","chr8:103565920-103566402"
"chr8:103565920-103566402_19_-","chr8:103565920-103566402"
"chr8:103565920-103566402_15_-","chr8:103565920-103566402"
"chr8:103569306-103569742_2_-","chr8:103569306-103569742"
"chr8:103569306-103569742_15_+","chr8:103569306-103569742"
"chr8:103569306-103569742_14_+","chr8:103569306-103569742"
"chr8:103569306-103569742_4_-","chr8:103569306-103569742"
"chr8:103571673-103571922_2_-","chr8:103571673-103571922"
"chr8:103571673-103571922_2_+","chr8:103571673-103571922"
"chr8:103571673-103571922_7_+","chr8:103571673-103571922"
"chr8:103571673-103571922_5_+","chr8:103571673-103571922"
"chr8:103580106-103580566_29_+","chr8:103580106-103580566"
"chr8:103580106-103580566_11_+","chr8:103580106-103580566"
"chr8:103580106-103580566_30_+","chr8:103580106-103580566"
"chr8:103580106-103580566_36_+","chr8:103580106-103580566"
"chr8:103591335-103591680_14_-","chr8:103591335-103591680"
"chr8:103591335-103591680_12_-","chr8:103591335-103591680"
"chr8:103591335-103591680_19_-","chr8:103591335-103591680"
"chr8:103591335-103591680_6_+","chr8:103591335-103591680"
"chr8:103595615-103596074_45_-","chr8:103595615-103596074"
"chr8:103595615-103596074_5_+","chr8:103595615-103596074"
"chr8:103595615-103596074_38_-","chr8:103595615-103596074"
"chr8:103595615-103596074_3_-","chr8:103595615-103596074"
"chr8:103596133-103596374_9_-","chr8:103596133-103596374"
"chr8:103596133-103596374_1_-","chr8:103596133-103596374"
"chr8:103596133-103596374_11_-","chr8:103596133-103596374"
"chr8:103596133-103596374_12_-","chr8:103596133-103596374"
"chr8:103596388-103596589_4_-","chr8:103596388-103596589"
"chr8:103596388-103596589_3_+","chr8:103596388-103596589"
"chr8:103596388-103596589_6_-","chr8:103596388-103596589"
"chr8:103596388-103596589_5_-","chr8:103596388-103596589"
"chr8:103596633-103597217_6_-","chr8:103596633-103597217"
"chr8:103596633-103597217_5_-","chr8:103596633-103597217"
"chr8:103596633-103597217_34_-","chr8:103596633-103597217"
"chr8:103596633-103597217_26_+","chr8:103596633-103597217"
"chr8:103597222-103598484_62_+","chr8:103597222-103598484"
"chr8:103597222-103598484_39_-","chr8:103597222-103598484"
"chr8:103597222-103598484_60_+","chr8:103597222-103598484"
"chr8:103597222-103598484_64_+","chr8:103597222-103598484"
"chr8:103601838-103603979_92_+","chr8:103601838-103603979"
"chr8:103601838-103603979_9_-","chr8:103601838-103603979"
"chr8:103601838-103603979_14_-","chr8:103601838-103603979"
"chr8:103601838-103603979_58_+","chr8:103601838-103603979"
"chr8:103610292-103610384_4_-","chr8:103610292-103610384"
"chr8:103610292-103610384_6_-","chr8:103610292-103610384"
"chr8:103610292-103610384_3_-","chr8:103610292-103610384"
"chr8:103610292-103610384_5_-","chr8:103610292-103610384"
"chr8:103610397-103610900_7_+","chr8:103610397-103610900"
"chr8:103610397-103610900_24_-","chr8:103610397-103610900"
"chr8:103610397-103610900_30_+","chr8:103610397-103610900"
"chr8:103610397-103610900_19_-","chr8:103610397-103610900"
"chr8:103610901-103611276_8_+","chr8:103610901-103611276"
"chr8:103610901-103611276_7_-","chr8:103610901-103611276"
"chr8:103610901-103611276_4_+","chr8:103610901-103611276"
"chr8:103610901-103611276_4_-","chr8:103610901-103611276"
"chr8:103612006-103612575_4_+","chr8:103612006-103612575"
"chr8:103612006-103612575_10_-","chr8:103612006-103612575"
"chr8:103612006-103612575_28_-","chr8:103612006-103612575"
"chr8:103612006-103612575_6_+","chr8:103612006-103612575"
"chr8:103613059-103614099_102_-","chr8:103613059-103614099"
"chr8:103613059-103614099_99_-","chr8:103613059-103614099"
"chr8:103613059-103614099_31_-","chr8:103613059-103614099"
"chr8:103613059-103614099_88_-","chr8:103613059-103614099"
"chr8:103615690-103615741_3_-","chr8:103615690-103615741"
"chr8:103615690-103615741_4_-","chr8:103615690-103615741"
"chr8:103615690-103615741_1_-","chr8:103615690-103615741"
"chr8:103615690-103615741_1_+","chr8:103615690-103615741"
"chr8:103615742-103615891_11_-","chr8:103615742-103615891"
"chr8:103615742-103615891_10_-","chr8:103615742-103615891"
"chr8:103615742-103615891_4_-","chr8:103615742-103615891"
"chr8:103615742-103615891_9_-","chr8:103615742-103615891"
"chr8:103626397-103626475_1_-","chr8:103626397-103626475"
"chr8:103626397-103626475_1_+","chr8:103626397-103626475"
"chr8:103626397-103626475_3_-","chr8:103626397-103626475"
"chr8:103626397-103626475_2_-","chr8:103626397-103626475"
"chr8:103626499-103626589_2_-","chr8:103626499-103626589"
"chr8:103626499-103626589_6_+","chr8:103626499-103626589"
"chr8:103626499-103626589_6_-","chr8:103626499-103626589"
"chr8:103626499-103626589_4_+","chr8:103626499-103626589"
"chr8:103639653-103639717_1_+","chr8:103639653-103639717"
"chr8:103639653-103639717_2_+","chr8:103639653-103639717"
"chr8:103639653-103639717_4_-","chr8:103639653-103639717"
"chr8:103639653-103639717_3_-","chr8:103639653-103639717"
"chr8:103640723-103640950_19_-","chr8:103640723-103640950"
"chr8:103640723-103640950_16_-","chr8:103640723-103640950"
"chr8:103640723-103640950_6_-","chr8:103640723-103640950"
"chr8:103640723-103640950_2_+","chr8:103640723-103640950"
"chr8:103664069-103664593_19_+","chr8:103664069-103664593"
"chr8:103664069-103664593_12_+","chr8:103664069-103664593"
"chr8:103664069-103664593_20_+","chr8:103664069-103664593"
"chr8:103664069-103664593_28_+","chr8:103664069-103664593"
"chr8:103669478-103669877_7_-","chr8:103669478-103669877"
"chr8:103669478-103669877_33_-","chr8:103669478-103669877"
"chr8:103669478-103669877_10_-","chr8:103669478-103669877"
"chr8:103669478-103669877_23_-","chr8:103669478-103669877"
"chr8:103679829-103680030_6_+","chr8:103679829-103680030"
"chr8:103679829-103680030_8_+","chr8:103679829-103680030"
"chr8:103679829-103680030_6_-","chr8:103679829-103680030"
"chr8:103679829-103680030_2_+","chr8:103679829-103680030"
"chr8:103697924-103698585_28_+","chr8:103697924-103698585"
"chr8:103697924-103698585_32_+","chr8:103697924-103698585"
"chr8:103697924-103698585_16_-","chr8:103697924-103698585"
"chr8:103697924-103698585_1_-","chr8:103697924-103698585"
"chr8:103700491-103701054_28_-","chr8:103700491-103701054"
"chr8:103700491-103701054_8_+","chr8:103700491-103701054"
"chr8:103700491-103701054_33_-","chr8:103700491-103701054"
"chr8:103700491-103701054_24_-","chr8:103700491-103701054"
"chr8:103710465-103710676_17_+","chr8:103710465-103710676"
"chr8:103710465-103710676_16_+","chr8:103710465-103710676"
"chr8:103710465-103710676_6_+","chr8:103710465-103710676"
"chr8:103710465-103710676_1_+","chr8:103710465-103710676"
"chr8:103714206-103714478_10_-","chr8:103714206-103714478"
"chr8:103714206-103714478_15_-","chr8:103714206-103714478"
"chr8:103714206-103714478_7_+","chr8:103714206-103714478"
"chr8:103714206-103714478_9_+","chr8:103714206-103714478"
"chr8:103729260-103729497_15_+","chr8:103729260-103729497"
"chr8:103729260-103729497_13_+","chr8:103729260-103729497"
"chr8:103729260-103729497_12_+","chr8:103729260-103729497"
"chr8:103729260-103729497_4_-","chr8:103729260-103729497"
"chr8:103735964-103736262_23_-","chr8:103735964-103736262"
"chr8:103735964-103736262_7_+","chr8:103735964-103736262"
"chr8:103735964-103736262_12_-","chr8:103735964-103736262"
"chr8:103735964-103736262_4_+","chr8:103735964-103736262"
"chr8:103743197-103743672_18_-","chr8:103743197-103743672"
"chr8:103743197-103743672_23_-","chr8:103743197-103743672"
"chr8:103743197-103743672_24_-","chr8:103743197-103743672"
"chr8:103743197-103743672_13_-","chr8:103743197-103743672"
"chr8:103749634-103749898_6_-","chr8:103749634-103749898"
"chr8:103749634-103749898_7_-","chr8:103749634-103749898"
"chr8:103749634-103749898_4_-","chr8:103749634-103749898"
"chr8:103749634-103749898_5_-","chr8:103749634-103749898"
"chr8:103750892-103751082_12_+","chr8:103750892-103751082"
"chr8:103750892-103751082_9_+","chr8:103750892-103751082"
"chr8:103750892-103751082_16_+","chr8:103750892-103751082"
"chr8:103750892-103751082_11_+","chr8:103750892-103751082"
"chr8:103754850-103755402_8_+","chr8:103754850-103755402"
"chr8:103754850-103755402_46_+","chr8:103754850-103755402"
"chr8:103754850-103755402_5_+","chr8:103754850-103755402"
"chr8:103754850-103755402_33_+","chr8:103754850-103755402"
"chr8:103757591-103757997_29_-","chr8:103757591-103757997"
"chr8:103757591-103757997_28_-","chr8:103757591-103757997"
"chr8:103757591-103757997_6_-","chr8:103757591-103757997"
"chr8:103757591-103757997_9_-","chr8:103757591-103757997"
"chr8:103759041-103759451_15_+","chr8:103759041-103759451"
"chr8:103759041-103759451_5_-","chr8:103759041-103759451"
"chr8:103759041-103759451_8_+","chr8:103759041-103759451"
"chr8:103759041-103759451_30_+","chr8:103759041-103759451"
"chr8:103766450-103766692_12_+","chr8:103766450-103766692"
"chr8:103766450-103766692_9_-","chr8:103766450-103766692"
"chr8:103766450-103766692_25_-","chr8:103766450-103766692"
"chr8:103766450-103766692_14_-","chr8:103766450-103766692"
"chr8:103768397-103768713_13_+","chr8:103768397-103768713"
"chr8:103768397-103768713_5_-","chr8:103768397-103768713"
"chr8:103768397-103768713_12_+","chr8:103768397-103768713"
"chr8:103768397-103768713_3_+","chr8:103768397-103768713"
"chr8:103786692-103787000_17_-","chr8:103786692-103787000"
"chr8:103786692-103787000_21_-","chr8:103786692-103787000"
"chr8:103786692-103787000_11_-","chr8:103786692-103787000"
"chr8:103786692-103787000_20_-","chr8:103786692-103787000"
"chr8:103799600-103800451_56_+","chr8:103799600-103800451"
"chr8:103799600-103800451_44_-","chr8:103799600-103800451"
"chr8:103799600-103800451_32_+","chr8:103799600-103800451"
"chr8:103799600-103800451_51_+","chr8:103799600-103800451"
"chr8:103801156-103802246_61_-","chr8:103801156-103802246"
"chr8:103801156-103802246_26_+","chr8:103801156-103802246"
"chr8:103801156-103802246_84_-","chr8:103801156-103802246"
"chr8:103801156-103802246_95_-","chr8:103801156-103802246"
"chr8:103819844-103819953_2_-","chr8:103819844-103819953"
"chr8:103819844-103819953_9_+","chr8:103819844-103819953"
"chr8:103819844-103819953_10_+","chr8:103819844-103819953"
"chr8:103819844-103819953_12_+","chr8:103819844-103819953"
"chr8:103820571-103821064_9_+","chr8:103820571-103821064"
"chr8:103820571-103821064_43_-","chr8:103820571-103821064"
"chr8:103820571-103821064_6_+","chr8:103820571-103821064"
"chr8:103820571-103821064_2_+","chr8:103820571-103821064"
"chr8:103822636-103823722_11_+","chr8:103822636-103823722"
"chr8:103822636-103823722_125_+","chr8:103822636-103823722"
"chr8:103822636-103823722_16_+","chr8:103822636-103823722"
"chr8:103822636-103823722_83_-","chr8:103822636-103823722"
"chr8:103823723-103823807_1_-","chr8:103823723-103823807"
"chr8:103825212-103825771_22_-","chr8:103825212-103825771"
"chr8:103825212-103825771_41_+","chr8:103825212-103825771"
"chr8:103825212-103825771_42_+","chr8:103825212-103825771"
"chr8:103825212-103825771_18_+","chr8:103825212-103825771"
"chr8:103825887-103826486_26_-","chr8:103825887-103826486"
"chr8:103825887-103826486_19_+","chr8:103825887-103826486"
"chr8:103825887-103826486_14_-","chr8:103825887-103826486"
"chr8:103825887-103826486_31_-","chr8:103825887-103826486"
"chr8:103826624-103827189_11_-","chr8:103826624-103827189"
"chr8:103826624-103827189_57_+","chr8:103826624-103827189"
"chr8:103826624-103827189_14_+","chr8:103826624-103827189"
"chr8:103826624-103827189_31_+","chr8:103826624-103827189"
"chr8:103858396-103858789_12_-","chr8:103858396-103858789"
"chr8:103858396-103858789_12_+","chr8:103858396-103858789"
"chr8:103858396-103858789_17_-","chr8:103858396-103858789"
"chr8:103858396-103858789_14_-","chr8:103858396-103858789"
"chr8:103881016-103881206_7_+","chr8:103881016-103881206"
"chr8:103881016-103881206_3_+","chr8:103881016-103881206"
"chr8:103881016-103881206_11_+","chr8:103881016-103881206"
"chr8:103881016-103881206_8_+","chr8:103881016-103881206"
"chr8:103936916-103938252_9_-","chr8:103936916-103938252"
"chr8:103936916-103938252_43_+","chr8:103936916-103938252"
"chr8:103936916-103938252_35_+","chr8:103936916-103938252"
"chr8:103936916-103938252_60_+","chr8:103936916-103938252"
"chr8:104018721-104019095_22_-","chr8:104018721-104019095"
"chr8:104018721-104019095_21_-","chr8:104018721-104019095"
"chr8:104018721-104019095_16_+","chr8:104018721-104019095"
"chr8:104018721-104019095_19_-","chr8:104018721-104019095"
"chr8:104019993-104020458_15_-","chr8:104019993-104020458"
"chr8:104019993-104020458_24_+","chr8:104019993-104020458"
"chr8:104019993-104020458_2_-","chr8:104019993-104020458"
"chr8:104019993-104020458_19_+","chr8:104019993-104020458"
"chr8:104059631-104059708_1_+","chr8:104059631-104059708"
"chr8:104090721-104091450_7_-","chr8:104090721-104091450"
"chr8:104090721-104091450_20_-","chr8:104090721-104091450"
"chr8:104090721-104091450_4_-","chr8:104090721-104091450"
"chr8:104090721-104091450_14_+","chr8:104090721-104091450"
"chr8:105335408-105335834_7_-","chr8:105335408-105335834"
"chr8:105335408-105335834_20_-","chr8:105335408-105335834"
"chr8:105335408-105335834_17_-","chr8:105335408-105335834"
"chr8:105335408-105335834_8_-","chr8:105335408-105335834"
"chr8:105338308-105338507_8_-","chr8:105338308-105338507"
"chr8:105338308-105338507_6_+","chr8:105338308-105338507"
"chr8:105338308-105338507_2_-","chr8:105338308-105338507"
"chr8:105338308-105338507_4_+","chr8:105338308-105338507"
"chr8:105525685-105525944_14_-","chr8:105525685-105525944"
"chr8:105525685-105525944_17_-","chr8:105525685-105525944"
"chr8:105525685-105525944_2_+","chr8:105525685-105525944"
"chr8:105525685-105525944_4_-","chr8:105525685-105525944"
"chr8:105542397-105542883_26_-","chr8:105542397-105542883"
"chr8:105542397-105542883_20_+","chr8:105542397-105542883"
"chr8:105542397-105542883_21_+","chr8:105542397-105542883"
"chr8:105542397-105542883_11_+","chr8:105542397-105542883"
"chr8:105549291-105549956_9_-","chr8:105549291-105549956"
"chr8:105549291-105549956_6_-","chr8:105549291-105549956"
"chr8:105549291-105549956_8_-","chr8:105549291-105549956"
"chr8:105549291-105549956_27_+","chr8:105549291-105549956"
"chr8:105549994-105550553_6_+","chr8:105549994-105550553"
"chr8:105549994-105550553_15_-","chr8:105549994-105550553"
"chr8:105549994-105550553_7_+","chr8:105549994-105550553"
"chr8:105549994-105550553_11_-","chr8:105549994-105550553"
"chr8:105550569-105550719_3_-","chr8:105550569-105550719"
"chr8:105550569-105550719_2_-","chr8:105550569-105550719"
"chr8:105550569-105550719_4_-","chr8:105550569-105550719"
"chr8:105550569-105550719_8_-","chr8:105550569-105550719"
"chr8:105550730-105551022_9_+","chr8:105550730-105551022"
"chr8:105550730-105551022_6_+","chr8:105550730-105551022"
"chr8:105550730-105551022_8_+","chr8:105550730-105551022"
"chr8:105550730-105551022_3_-","chr8:105550730-105551022"
"chr8:105552221-105552537_11_-","chr8:105552221-105552537"
"chr8:105552221-105552537_8_-","chr8:105552221-105552537"
"chr8:105552221-105552537_9_-","chr8:105552221-105552537"
"chr8:105552221-105552537_18_+","chr8:105552221-105552537"
"chr8:105595200-105595417_12_-","chr8:105595200-105595417"
"chr8:105595200-105595417_14_-","chr8:105595200-105595417"
"chr8:105595200-105595417_13_-","chr8:105595200-105595417"
"chr8:105595200-105595417_11_-","chr8:105595200-105595417"
"chr8:105597887-105598482_9_+","chr8:105597887-105598482"
"chr8:105597887-105598482_16_+","chr8:105597887-105598482"
"chr8:105597887-105598482_11_-","chr8:105597887-105598482"
"chr8:105597887-105598482_18_+","chr8:105597887-105598482"
"chr8:105602607-105602885_8_-","chr8:105602607-105602885"
"chr8:105602607-105602885_16_-","chr8:105602607-105602885"
"chr8:105602607-105602885_7_-","chr8:105602607-105602885"
"chr8:105602607-105602885_24_-","chr8:105602607-105602885"
"chr8:105629002-105629186_8_-","chr8:105629002-105629186"
"chr8:105629002-105629186_12_+","chr8:105629002-105629186"
"chr8:105629002-105629186_5_-","chr8:105629002-105629186"
"chr8:105629002-105629186_11_+","chr8:105629002-105629186"
"chr8:105629419-105630625_18_+","chr8:105629419-105630625"
"chr8:105629419-105630625_62_+","chr8:105629419-105630625"
"chr8:105629419-105630625_15_+","chr8:105629419-105630625"
"chr8:105629419-105630625_13_+","chr8:105629419-105630625"
"chr8:105631218-105631332_3_+","chr8:105631218-105631332"
"chr8:105631218-105631332_5_+","chr8:105631218-105631332"
"chr8:105631218-105631332_1_+","chr8:105631218-105631332"
"chr8:105631218-105631332_2_+","chr8:105631218-105631332"
"chr8:105631334-105631533_5_+","chr8:105631334-105631533"
"chr8:105631334-105631533_1_-","chr8:105631334-105631533"
"chr8:105631334-105631533_4_+","chr8:105631334-105631533"
"chr8:105631334-105631533_10_+","chr8:105631334-105631533"
"chr8:105631733-105631839_1_+","chr8:105631733-105631839"
"chr8:105631733-105631839_1_-","chr8:105631733-105631839"
"chr8:105632251-105633013_3_+","chr8:105632251-105633013"
